"id_compra";"nombre_pelicula";"director";"id_sala";"id_cine";"ts";"cuit";"cantidad"
2833;Devolved directional process improvement;Marissa Stout;498;786;2023-06-27 23:26:54.000;64537642825;5
2834;Managed 5thgeneration help-desk;Brandon Chambers;105;593;2024-02-07 13:53:08.000;47175696181;4
2835;Exclusive system-worthy system engine;Ellen Ho;667;620;2024-04-18 20:04:29.000;10405638277;7
2836;Stand-alone content-based instruction set;Ryan Jackson;572;834;2024-03-11 20:04:42.000;12519946731;6
2837;Compatible bifurcated product;Jennifer Boyle;961;405;2024-01-06 20:08:23.000;32509232756;3
2838;Enhanced grid-enabled customer loyalty;Linda Terrell;860;989;2023-06-07 04:28:47.000;90529278512;6
2839;Organized zero administration firmware;Juan Jacobs;196;368;2024-03-27 21:04:17.000;89890473106;9
2840;Multi-lateral 24hour protocol;Connie Nelson;280;365;2023-12-05 16:15:16.000;72043242700;4
2841;Triple-buffered uniform task-force;Erin Kim;792;293;2024-01-02 04:46:43.000;15898601988;9
2842;Pre-emptive discrete conglomeration;Sandra Nguyen;444;395;2023-12-18 23:12:40.000;93142507314;4
2843;Versatile local interface;Tyler Potter;204;911;2023-05-20 16:41:09.000;79369676543;2
2844;Ameliorated asynchronous emulation;Taylor Hendrix;495;841;2024-03-07 14:02:35.000;49013040221;8
2845;Operative user-facing knowledgebase;Caleb Erickson;846;213;2023-11-20 10:43:00.000;52600122328;1
2846;Function-based user-facing approach;Mark Klein IV;398;25;2023-11-03 00:54:29.000;22646655231;5
2847;Self-enabling foreground pricing structure;Charles Thomas;530;392;2024-01-21 09:34:27.000;90624401720;3
2848;Robust maximized database;Beth Mccormick;767;856;2023-06-08 18:41:14.000;77609114423;2
2849;Polarized dynamic success;Randy Hale;862;341;2024-02-21 06:56:04.000;79130250847;7
2850;Optional zero administration task-force;Mary Thompson;172;711;2023-09-16 02:15:07.000;67813059952;1
2851;Synchronized tertiary forecast;Keith Gray;672;531;2023-07-29 02:05:01.000;94811451762;6
2852;Progressive actuating attitude;Jennifer Parks;205;591;2024-05-08 02:03:29.000;66685162136;1
2853;Automated local parallelism;Gloria Greene;185;600;2024-02-05 02:23:53.000;44813764341;7
2854;Multi-layered value-added challenge;Xavier Hoover;101;648;2023-10-23 04:56:57.000;14256698444;10
2855;Realigned reciprocal Local Area Network;Alyssa Griffin;504;285;2023-09-05 08:00:15.000;79975636001;9
2856;Cross-group optimizing info-mediaries;Margaret James;866;843;2023-07-27 13:47:21.000;21647069680;4
2857;Customer-focused disintermediate focus group;Jared Barker;797;76;2024-02-06 20:58:36.000;83892803291;10
2858;Virtual bifurcated artificial intelligence;Anthony Burgess;28;428;2023-11-19 19:50:31.000;19482317718;9
2859;Sharable full-range concept;Tammy Williams;927;122;2024-01-23 14:41:45.000;87117855006;1
2860;Diverse well-modulated website;Denise Duran;250;266;2024-01-21 02:43:53.000;96750219621;6
2861;Quality-focused 24hour hub;Austin Chung;390;862;2024-03-16 06:51:09.000;21689710265;1
2862;Virtual transitional moderator;Courtney Church;243;174;2023-08-05 08:59:04.000;78344371279;1
2863;Pre-emptive discrete conglomeration;Sandra Nguyen;444;395;2023-12-18 23:12:40.000;71818788216;2
2864;Multi-lateral maximized architecture;Jamie Summers;537;587;2023-09-29 11:14:30.000;66685162136;8
2865;Mandatory full-range monitoring;Tyler Dean;235;57;2023-11-26 06:17:12.000;40917047338;3
2866;Multi-channeled coherent array;Nathan Knight;195;274;2023-07-12 10:36:00.000;55991075320;8
2867;Balanced well-modulated architecture;James Patterson;927;122;2024-04-27 05:27:16.000;79148491033;7
2868;De-engineered discrete collaboration;Lauren Vang;563;683;2023-12-01 10:55:05.000;34149441034;6
2869;Synergistic dedicated encoding;Christopher Miller;552;809;2023-10-15 08:28:51.000;61431646627;7
2870;Down-sized leadingedge groupware;Nicole Stanley;545;446;2023-06-06 21:11:52.000;63791012830;6
2871;Open-architected user-facing circuit;Neil Marquez;32;356;2023-08-20 05:47:01.000;87058369535;3
2872;Organic multimedia collaboration;Dana Crawford;188;4;2024-01-04 01:33:23.000;65626248624;10
2873;Customizable clear-thinking core;Catherine Phillips;86;820;2023-10-06 20:31:08.000;73362185370;8
2874;Organic even-keeled algorithm;Susan Ross;377;850;2023-11-09 11:41:15.000;41361065925;8
2875;Public-key systematic workforce;Joe Reilly;391;893;2023-05-16 03:42:19.000;11760989954;9
2876;Organic 24/7 artificial intelligence;Sandra Garza;248;20;2023-05-25 23:45:40.000;98500954796;2
2877;Down-sized client-driven artificial intelligence;Dr. Brian Mcconnell;566;366;2024-03-01 06:38:32.000;75086067155;6
2878;Mandatory real-time attitude;Anthony Adams;268;108;2024-04-29 11:08:53.000;58890383532;1
2879;Cloned content-based archive;Rachel Parrish;649;481;2023-10-25 04:58:10.000;11981968051;2
2880;Ergonomic cohesive database;Mark Ross;812;785;2023-07-17 19:59:09.000;96404609593;3
2881;Public-key systematic workforce;Joe Reilly;391;893;2023-05-16 03:42:19.000;22900718331;7
2882;Fully-configurable non-volatile portal;Lisa Wagner;292;848;2023-11-12 06:22:10.000;71435826643;4
2883;Synergized clear-thinking policy;Michael Butler;259;69;2023-07-06 04:17:34.000;77709699261;5
2884;Decentralized fresh-thinking help-desk;Donald Burton Jr.;874;596;2024-04-26 12:08:12.000;35342734497;10
2885;Focused high-level software;Crystal Sanders;84;894;2024-04-02 19:15:57.000;84979908940;6
2886;Switchable system-worthy application;Katherine Conner;317;848;2023-06-24 23:50:14.000;62160139233;7
2887;Upgradable bandwidth-monitored process improvement;Ronald Fowler;827;527;2023-06-04 10:04:04.000;31192486227;3
2888;Optimized content-based structure;Kristy Costa;771;128;2024-04-26 12:47:04.000;30264308472;5
2889;Inverse actuating intranet;Stephanie Davies;281;522;2023-08-31 05:36:19.000;36824567334;4
2890;Optimized empowering productivity;Kathryn Allen;831;452;2024-01-28 04:44:31.000;42081189502;10
2891;Customer-focused client-driven access;Patty Rogers;404;385;2023-06-14 08:15:20.000;55673928343;7
2892;Future-proofed discrete standardization;Kimberly Garcia;84;894;2023-12-18 00:12:53.000;21978797185;1
2893;Realigned motivating hub;Barbara Leach;893;82;2023-09-17 16:25:41.000;89134124613;9
2894;Multi-channeled zero administration success;John Hudson;56;396;2023-08-24 10:45:30.000;65390905172;4
2895;De-engineered solution-oriented secured line;Tina Moore;194;849;2023-06-29 13:20:31.000;30206322532;9
2896;Proactive empowering benchmark;David Robinson;512;675;2023-08-25 05:31:11.000;93371178598;1
2897;Business-focused coherent function;Gerald Howell;775;530;2024-03-03 00:32:07.000;36455522126;1
2898;Intuitive demand-driven array;Christopher Carter;403;115;2023-07-10 07:33:15.000;68387029435;5
2899;Cloned 24hour open system;Douglas Ford;567;428;2024-01-16 03:42:01.000;76583607511;5
2900;Inverse radical database;Alec Robles;18;228;2024-02-20 01:27:21.000;61805113832;6
2901;Phased explicit capability;Nathaniel Rodriguez;940;425;2023-07-22 02:21:49.000;34149441034;6
2902;Re-engineered multi-state synergy;Stacy West;761;194;2024-01-25 08:18:49.000;29039027695;6
2903;Centralized directional workforce;Christian Price;250;852;2023-06-23 10:14:32.000;58590968439;10
2904;Innovative scalable customer loyalty;Shannon Turner;649;481;2023-06-24 23:53:47.000;52524872150;5
2905;Function-based exuding complexity;Brandon Wong;364;378;2023-12-05 13:24:51.000;94088621486;9
2906;Triple-buffered 24hour knowledgebase;Benjamin Bailey;760;342;2024-04-27 17:54:57.000;38001582796;8
2907;Down-sized needs-based standardization;Amanda Clark;405;971;2023-07-18 16:18:09.000;19474117312;2
2908;Pre-emptive discrete conglomeration;Sandra Nguyen;930;348;2023-11-05 05:07:31.000;64399207948;6
2909;Triple-buffered 24/7 structure;Daniel Boone;234;997;2024-01-15 17:13:10.000;12994595404;9
2910;Reduced 5thgeneration intranet;Jasmine Morris;944;517;2023-07-14 17:36:54.000;20555913104;5
2911;Front-line neutral adapter;Angie Brock;914;941;2024-04-19 02:01:44.000;92285159202;1
2912;Assimilated coherent Local Area Network;Tracy Summers;914;725;2023-08-24 08:05:58.000;69277952039;8
2913;Balanced leadingedge attitude;Andrea Harper;316;968;2023-09-14 03:30:32.000;89617095584;3
2914;Diverse high-level paradigm;Amy King;208;877;2023-06-27 13:06:42.000;96865883268;8
2915;Face-to-face mission-critical approach;Ronald Watson;827;527;2023-09-22 15:13:44.000;61805113832;9
2916;Fully-configurable systemic monitoring;Jordan Roberts;422;58;2023-09-05 09:14:37.000;93968946030;10
2917;Versatile directional pricing structure;Joshua Ramirez;840;240;2024-04-09 12:34:12.000;25503525226;1
2918;Centralized static challenge;Robert Livingston;210;313;2023-11-04 17:59:35.000;87109469528;8
2919;Profound tangible instruction set;Danny Sanchez;608;597;2023-12-22 18:16:44.000;10221492290;1
2920;Cloned user-facing policy;Brandi Hodges;330;497;2024-01-07 23:58:39.000;14256698444;6
2921;Realigned dedicated paradigm;Seth Peters;438;5;2023-12-17 16:08:18.000;27646118377;5
2922;Proactive non-volatile system engine;Kathleen Taylor;172;711;2024-04-27 19:44:56.000;21579611291;5
2923;Object-based context-sensitive hardware;Kristen Smith;589;259;2024-03-12 19:11:10.000;19527969182;9
2924;Synchronized reciprocal neural-net;Roberta Morris;25;83;2023-05-30 23:00:45.000;45451892593;10
2925;Persevering zero administration workforce;Joshua Garcia;994;831;2023-05-27 22:30:20.000;86559219970;3
2926;Robust tangible Graphic Interface;Jeffrey Johnson;810;817;2023-12-05 19:13:54.000;10405638277;3
2927;Multi-channeled next generation help-desk;Claudia Cain;905;135;2024-05-01 02:58:19.000;31996001472;1
2928;Public-key systematic workforce;Joe Reilly;391;893;2023-05-16 03:42:19.000;26453775967;10
2929;Synchronized 5thgeneration middleware;Jessica King;827;50;2024-05-08 18:50:34.000;62727331625;3
2930;Profound tangible instruction set;Danny Sanchez;919;772;2024-02-11 09:21:50.000;35625258027;10
2931;Self-enabling radical moderator;Kristine Brooks;933;731;2024-04-04 02:24:25.000;45543271748;6
2932;Centralized modular utilization;Russell Wilkins;901;837;2023-05-13 22:46:35.000;18121719163;5
2933;Cross-platform local projection;Amber Cunningham;871;858;2024-05-04 00:57:07.000;63921211689;9
2934;Secured optimal forecast;Carolyn Lawson;938;44;2024-03-21 02:03:49.000;15189246454;7
2935;User-friendly optimizing extranet;Tiffany Silva;98;530;2023-12-12 09:58:32.000;88731748715;4
2936;Configurable analyzing hardware;Arthur Mccall;802;785;2024-04-12 18:46:58.000;91611597119;6
2937;Balanced leadingedge attitude;Andrea Harper;807;284;2024-04-19 22:29:07.000;51655271639;10
2938;Customer-focused mission-critical database;Robert Davila;150;442;2024-03-10 21:11:42.000;32584795598;8
2939;Cloned methodical time-frame;John Fleming;293;541;2023-09-04 00:15:52.000;13795114520;7
2940;Seamless optimizing support;Elizabeth Scott;84;433;2024-03-26 21:29:56.000;17062549238;8
2941;Balanced human-resource implementation;David Nolan;69;313;2024-02-21 17:28:53.000;48457521311;3
2942;Cross-group fresh-thinking framework;Emily Clark;537;587;2023-07-10 01:29:41.000;27900900335;10
2943;Exclusive well-modulated capability;Meagan Walls;276;250;2023-09-28 12:41:45.000;17128027005;6
2944;Grass-roots 4thgeneration approach;Tracey Bell;826;472;2023-06-23 15:49:17.000;45904281279;9
2945;Right-sized multi-tasking access;Caitlyn Gilbert;98;328;2023-07-26 03:37:07.000;49645685666;9
2946;Extended contextually-based circuit;Rachel Nelson;908;952;2023-05-14 02:20:53.000;83580724971;6
2947;Switchable system-worthy application;Katherine Conner;317;848;2023-06-24 23:50:14.000;12994595404;5
2948;Ameliorated multi-state hardware;Brandon Hughes;829;422;2024-02-24 23:34:46.000;38332991078;3
2949;Balanced national moratorium;Jasmine Hunter;706;906;2023-05-19 19:57:28.000;23838537076;2
2950;Exclusive regional Local Area Network;Randy Hughes;963;197;2023-10-26 22:01:37.000;51784493841;7
2951;Vision-oriented directional hardware;Logan Williams;977;781;2023-09-18 08:28:49.000;77576584517;8
2952;Distributed bandwidth-monitored initiative;Tanya Stafford;536;533;2024-02-07 11:52:20.000;45255105238;1
2953;Balanced national moratorium;Jasmine Hunter;706;906;2023-05-19 19:57:28.000;29926893755;10
2954;Digitized clear-thinking solution;Taylor Hawkins;207;437;2023-10-24 20:14:04.000;60595515807;3
2955;Open-source stable toolset;Stephanie Stevens;732;665;2023-09-26 06:37:50.000;73078330525;3
2956;Fully-configurable attitude-oriented architecture;Gary Brandt;482;891;2024-04-14 13:12:33.000;10405638277;2
2957;Stand-alone content-based instruction set;Ryan Jackson;758;895;2024-03-01 03:41:48.000;52043580350;9
2958;Future-proofed discrete standardization;Kimberly Garcia;631;168;2023-10-25 00:34:55.000;26222975223;1
2959;Configurable analyzing hardware;Arthur Mccall;802;785;2024-04-12 18:46:58.000;29460411568;1
2960;Decentralized heuristic circuit;Diana Velez;21;728;2024-01-05 22:02:11.000;18985636386;10
2961;Adaptive static extranet;Brandon Thomas;723;65;2024-03-04 08:16:06.000;96842788368;2
2962;Quality-focused discrete intranet;Melinda Mcgee;479;506;2024-01-31 20:34:11.000;93533978093;7
2963;Mandatory real-time attitude;Anthony Adams;729;355;2023-07-14 22:06:30.000;64616757158;10
2964;Streamlined didactic service-desk;Angela Thomas;191;93;2024-03-03 10:16:49.000;96935924455;4
2965;Diverse background strategy;Miss Katie Smith PhD;474;860;2023-11-30 12:49:43.000;89551131820;3
2966;Switchable static productivity;Nicole Gonzales;398;320;2023-09-08 23:46:55.000;71305599350;3
2967;Customer-focused disintermediate focus group;Jared Barker;797;76;2024-02-06 20:58:36.000;84708713560;8
2968;Profit-focused responsive Internet solution;Donna Khan;348;841;2024-03-19 02:29:19.000;34342348493;8
2969;Face-to-face cohesive strategy;Tanya Gentry;829;422;2023-11-08 01:11:44.000;92216606316;1
2970;Visionary bifurcated model;Sydney Hughes;756;646;2024-04-11 07:14:46.000;96798978764;8
2971;Innovative content-based benchmark;Brent Smith;116;968;2024-01-24 08:11:34.000;58595602483;3
2972;Intuitive contextually-based neural-net;Carrie Moore;243;342;2024-01-18 05:34:14.000;68582767983;5
2973;Distributed eco-centric groupware;Luke Cruz;532;759;2024-03-08 14:19:45.000;67882700995;8
2974;Re-engineered composite secured line;Amanda Bradford;721;781;2024-04-04 01:18:26.000;76338743076;6
2975;Advanced systemic product;John Ritter;403;115;2024-01-19 00:57:32.000;10495945293;5
2976;Enterprise-wide foreground support;James Ward;960;268;2023-09-12 22:32:47.000;82638034334;5
2977;Sharable didactic groupware;Katherine Bell;75;964;2023-11-15 02:12:53.000;78081349295;5
2978;Extended 3rdgeneration interface;Jason Swanson;283;183;2023-10-13 12:46:50.000;79420380579;6
2979;Centralized directional workforce;Christian Price;250;852;2023-06-23 10:14:32.000;96942583870;7
2980;Pre-emptive web-enabled matrix;Marc Chavez;586;963;2023-08-22 07:25:38.000;16877231364;9
2981;Centralized dynamic Local Area Network;Melissa Gomez;230;244;2023-07-27 09:56:38.000;26520424400;7
2982;Persevering content-based interface;Kiara Castro;590;763;2024-02-09 13:24:42.000;96842788368;7
2983;Multi-channeled coherent array;Nathan Knight;854;726;2023-11-25 15:53:46.000;74947396889;3
2984;Switchable static productivity;Nicole Gonzales;398;320;2023-09-08 23:46:55.000;84566508314;9
2985;Synergized bifurcated attitude;Megan Allen;568;383;2023-07-12 21:28:14.000;11970949181;6
2986;Front-line tangible Local Area Network;Kristin Hayden;98;530;2024-01-24 06:23:34.000;13795114520;2
2987;Secured bandwidth-monitored info-mediaries;Lisa Ferguson;609;677;2023-09-05 20:13:46.000;21824098249;3
2988;De-engineered object-oriented array;Harry Manning;942;71;2024-01-31 09:21:35.000;72712037732;5
2989;Managed 5thgeneration help-desk;Brandon Chambers;62;30;2023-08-02 04:00:42.000;61931236747;6
2990;Triple-buffered tertiary neural-net;Jon Wu;814;451;2023-07-13 23:16:01.000;11981968051;1
2991;Down-sized executive website;Angela Gomez;214;801;2024-01-15 19:35:56.000;61931236747;8
2992;Function-based 24/7 process improvement;Derrick Ramsey;268;862;2023-10-26 23:24:34.000;77082070542;3
2993;Compatible 24/7 toolset;Shawn Cross;863;311;2024-02-27 18:59:36.000;64155969631;7
2994;Programmable neutral secured line;Mariah Simmons;18;228;2024-04-11 09:55:52.000;16805954725;1
2995;Enterprise-wide attitude-oriented software;Melissa Rodriguez;940;821;2023-11-28 19:04:09.000;11727159417;8
2996;Function-based explicit success;Matthew Barker;667;620;2023-07-05 08:31:57.000;60395451430;4
2997;Enhanced logistical benchmark;Jessica Smith;346;304;2023-05-27 19:15:16.000;20627801580;8
2998;Enterprise-wide multimedia synergy;Zachary Miller;912;664;2024-02-13 00:39:57.000;25063382417;8
2999;Re-contextualized homogeneous circuit;Erin Porter;902;373;2024-02-05 09:13:37.000;83689713596;6
3000;Streamlined intangible Graphical User Interface;Andrew Lee;205;854;2023-07-22 16:54:58.000;65603736526;2
